conversation_id,customer_tweet_id,brand_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,is_multi_brand_candidate,intent,rule_confidence,needs_manual_review,matched_patterns
1053718,1053727,1053728,2017-10-23T18:29:00+00:00,"@AppleSupport i doubt its app related, that wouldnt freeze the entire system, i happend after upgrading to high sierra","@368979 If it continues to happen in a test user account, let us know in DM. https://t.co/GDrqU22YpT","customer: @AppleSupport My Imac keeps crashing at random with the new high sierra. it totaly freezes mouse and keepboard stops working etc etc.. help?
brand: @368979 We'll help in any way we can. Start by doing a Safe Boot of the Mac as outlined here. https://t.co/PQ4LSYhUTY
customer: @AppleSupport already done that, a phew hours later it crashed while browsing facebook (but i think its totaly random)
customer: @AppleSupport i did see some stuff in the logs, not sure if its related https://t.co/PxzV8PMZ09
customer: @AppleSupport  https://t.co/FhgAgvcITk
customer: @AppleSupport  https://t.co/tUFmvMQOeW
customer: @AppleSupport the macos error i see alot
brand: @368979 If the issue persists after a safe boot, set up a test user account in order to isolate the issue. https://t.co/yoThHdqdHe
customer: @AppleSupport i doubt its app related, that wouldnt freeze the entire system, i happend after upgrading to high sierra
customer: @AppleSupport more people seem to have it
https://t.co/NxURSQL8fc",14,0,app_software_issue,0.99,False,app\b;freez
1053718,1053731,1053732,2017-10-30T14:09:33+00:00,@368979 @AppleSupport Were you able to fix it? As with many others my system also freezes randomly multiple times a day. #HighSierra,"@368980 We want you to enjoy your Mac; we'll do all we can to help. To get started, let us know what country you're in via DM: https://t.co/GDrqU22YpT","customer: @AppleSupport My Imac keeps crashing at random with the new high sierra. it totaly freezes mouse and keepboard stops working etc etc.. help?
brand: @368979 We'll help in any way we can. Start by doing a Safe Boot of the Mac as outlined here. https://t.co/PQ4LSYhUTY
customer: @AppleSupport already done that, a phew hours later it crashed while browsing facebook (but i think its totaly random)
customer: @AppleSupport i did see some stuff in the logs, not sure if its related https://t.co/PxzV8PMZ09
customer: @AppleSupport  https://t.co/FhgAgvcITk
customer: @AppleSupport  https://t.co/tUFmvMQOeW
customer: @AppleSupport the macos error i see alot
brand: @368979 If the issue persists after a safe boot, set up a test user account in order to isolate the issue. https://t.co/yoThHdqdHe
customer: @AppleSupport i doubt its app related, that wouldnt freeze the entire system, i happend after upgrading to high sierra
customer: @AppleSupport more people seem to have it
https://t.co/NxURSQL8fc
brand: @368979 If it continues to happen in a test user account, let us know in DM. https://t.co/GDrqU22YpT
customer: @AppleSupport Been testing in a clean account and the same thing happends
customer: @368979 @AppleSupport Were you able to fix it? As with many others my system also freezes randomly multiple times a day. #HighSierra",14,0,app_software_issue,0.99,True,freez
1057983,1057985,1057984,2017-10-14T21:28:30+00:00,@AppleSupport just updated to iOS 11.0.3 in my iPhone 5se and it keeps randomly beeping like a smoke detector. when I’m playing fightlist,@369801 We got your DM. Be on the lookout for our reply.,customer: @AppleSupport just updated to iOS 11.0.3 in my iPhone 5se and it keeps randomly beeping like a smoke detector. when I’m playing fightlist,2,0,app_software_issue,0.99,True,ios\b
1058940,1058943,1058941,2017-10-23T12:35:00+00:00,"Hey @115858 — the new iOS has made my iphone slow, sluggish and really crappy. 👎🏽",@370012 We can check it out together. When do you notice the sluggish behavior? Which iPhone do you own?,"customer: Hey @115858 — the new iOS has made my iphone slow, sluggish and really crappy. 👎🏽",4,0,app_software_issue,0.99,False,ios\b;slow\b
1059778,1059780,1059779,2017-10-23T12:47:01+00:00,iOS 11.0.3 is trippin’ out so bad.. 😞😞 @115858 @AppleSupport #iPhone7Plus,"@370234 We'd like to look into this with you, can you tell us a bit more about what's happening?",customer: iOS 11.0.3 is trippin’ out so bad.. 😞😞 @115858 @AppleSupport #iPhone7Plus,2,0,app_software_issue,0.99,True,ios\b
1061447,1061450,1061448,2017-10-23T13:24:49+00:00,@AppleSupport my AppStore has stopped working. It won’t update my apps. Fix it please. https://t.co/fiheWkNBsR,@135031 We're here to help! Are you getting any error messages?,customer: @AppleSupport my AppStore has stopped working. It won’t update my apps. Fix it please. https://t.co/fiheWkNBsR,3,0,app_software_issue,0.99,True,update\b
1061464,1061466,1061465,2017-10-23T13:23:59+00:00,Why does autolock stop working on the new IOS? So annoying! @115858,@370631 We're here for you! Send us a DM with your current iOS version and we'll get started there. https://t.co/GDrqU22YpT,customer: Why does autolock stop working on the new IOS? So annoying! @115858,2,0,app_software_issue,0.99,True,ios\b
1061479,1061481,1061480,2017-10-23T13:20:34+00:00,iMovie is falling me so bad! @115858 why is it so slow to save freaking 17 minutes video-- almost an hour and my mac is burning hot now!,"@370636 We'll point you in the right direction. For help with iMovie, connect with an Advisor here: https://t.co/IBIY3vMgPj",customer: iMovie is falling me so bad! @115858 why is it so slow to save freaking 17 minutes video-- almost an hour and my mac is burning hot now!,2,0,app_software_issue,0.99,True,slow\b
1062335,1062338,1062336,2017-10-14T22:13:00+00:00,".@AppleSupport can I store individual files in iCloud, as opposed to EVERYTHING? I need to free up space on my MacBook, but only want to put some large files in the cloud.","@370835 That's a great question. Are you referring to iCloud Drive or the basic iCloud stored data such as Photos, Contacts, etc?","customer: .@AppleSupport can I store individual files in iCloud, as opposed to EVERYTHING? I need to free up space on my MacBook, but only want to put some large files in the cloud.",4,0,general_information,0.99,True,can i\b
1063156,1063158,1063157,2017-10-23T13:50:01+00:00,"@AppleSupport this isn’t what I paid for my iPhone7. It keeps freezing constantly (even if I shut it), music apps play poorly and its slow","@371036 Let's look into this together. DM us the iOS version your iPhone is running, and we'll get started. https://t.co/GDrqU22YpT","customer: @AppleSupport this isn’t what I paid for my iPhone7. It keeps freezing constantly (even if I shut it), music apps play poorly and its slow",2,0,app_software_issue,0.99,False,freez;slow\b
1064916,1064918,1064917,2017-10-23T14:24:06+00:00,"#ios11 में पाया गया नया बग, किसी को भी दे सकता है आपकी Photos का एक्सेस https://t.co/UF1znz7L5J @115858 #ios11update https://t.co/PmMAVEtBj8",@371422 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,"customer: #ios11 में पाया गया नया बग, किसी को भी दे सकता है आपकी Photos का एक्सेस https://t.co/UF1znz7L5J @115858 #ios11update https://t.co/PmMAVEtBj8",2,0,app_software_issue,0.99,True,update\b
1064928,1064931,1064929,2017-10-23T14:19:00+00:00,"@AppleSupport no audio during phone calls since 11.0.3 update.. speaker/headphones work fine for certain apps, but not for others","@371428 Let’s look into this together. To clarify, when on calls are you unable to hear the caller, or are they unable to hear you?","customer: @AppleSupport no audio during phone calls since 11.0.3 update.. speaker/headphones work fine for certain apps, but not for others",4,0,app_software_issue,0.99,True,update\b
1064958,1064960,1064959,2017-10-23T14:17:13+00:00,@115858 thanks your latest software update has ruined my phone,@371435 Reach out to us via DM and fill us in on the issues you're having on your iPhone. Then we can help out. https://t.co/GDrqU22YpT,customer: @115858 thanks your latest software update has ruined my phone,2,0,app_software_issue,0.99,False,update\b;software
1065826,1065828,1065827,2017-10-23T14:37:40+00:00,@AppleSupport My phone keeps freezing and I don’t know what to do! Help!,@199982 We're happy to help. Send us a DM with your current iOS version and we'll continue from there. https://t.co/GDrqU22YpT,customer: @AppleSupport My phone keeps freezing and I don’t know what to do! Help!,2,0,app_software_issue,0.99,True,freez
1066768,1066771,1066769,2017-10-23T15:13:29+00:00,"@371746 it's absolutely awful, @115858. I used to be able to go a solid 12 hours. Now it's like 2!","@159701 Let's see what we can do to help. Send us more information in a DM, and we'll take a look. https://t.co/GDrqU22YpT","customer: Sigh. Maybe this will make my battery life less terrible. https://t.co/BTmhDB1gE3
customer: @159701 iOS 11 has destroyed my battery life
customer: @371746 it's absolutely awful, @115858. I used to be able to go a solid 12 hours. Now it's like 2!",5,0,complaint,0.99,True,awful\b
1066774,1066776,1066775,2017-10-23T15:13:29+00:00,@115858 iOS 11 performance has been a complete dumpster fire lately,"@371747 We can work towards a resolution together. Tell us about the issues you’re noticing, and the version of iOS 11 your device is on.",customer: @115858 iOS 11 performance has been a complete dumpster fire lately,2,0,app_software_issue,0.99,True,ios\b
1066795,1066797,1066796,2017-10-23T15:06:30+00:00,@AppleSupport how do I begin the head start on pre-ordering the iPhone X?,"@179287 For help with answering your preordering questions, connect with our Apple Online Store support here: https://t.co/8yjRd1Xo0i",customer: @AppleSupport how do I begin the head start on pre-ordering the iPhone X?,2,0,general_information,0.99,True,how do i\b
1066897,1066899,1066898,2017-10-14T22:49:29+00:00,Just upgraded to the iPhone 7 from the SE. Battery life on the 7 is shocking @AppleSupport @115858 had it 2 days and already regretting it!,@371773 We'd like to look into this a bit more with you. Could you join us in DM with more info? https://t.co/GDrqU22YpT,customer: Just upgraded to the iPhone 7 from the SE. Battery life on the 7 is shocking @AppleSupport @115858 had it 2 days and already regretting it!,2,0,device_issue,0.99,True,battery
1067783,1067785,1067784,2017-10-23T15:26:01+00:00,@AppleSupport my battery won’t last after the upgrade. Im not the only one having this issue. Please do something!,@371974 We've received your DM and will continue to assist you there.,customer: @AppleSupport my battery won’t last after the upgrade. Im not the only one having this issue. Please do something!,2,0,device_issue,0.99,True,battery
1068885,1068888,1068886,2017-10-23T15:36:33+00:00,@AppleSupport hi there I can’t restore my iPhone 6 on iTunes I get a error message,"@372239 Hello there. The following article has some helpful steps to follow: https://t.co/HLE0hfPneP
If you need more help, let us know.",customer: @AppleSupport hi there I can’t restore my iPhone 6 on iTunes I get a error message,11,0,app_software_issue,0.99,False,itunes;error\b
1068885,1068890,1068892,2017-10-23T16:33:36+00:00,@AppleSupport I get this error message,"@372239 OK. We’ve got an article for this error: https://t.co/YP1YMbkfRk
After trying those steps, let us know if you still need help.","customer: @AppleSupport hi there I can’t restore my iPhone 6 on iTunes I get a error message
brand: @372239 Hello there. The following article has some helpful steps to follow: https://t.co/HLE0hfPneP
If you need more help, let us know.
customer: @AppleSupport I tried all of that it still don’t work
brand: @372239 Alright. Thanks for trying those steps. What's the specific error message you're seeing?
customer: @AppleSupport  https://t.co/XVk3dnSoyg
customer: @AppleSupport I get this error message",11,0,app_software_issue,0.99,True,error\b
