conversation_id,customer_tweet_id,brand_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,is_multi_brand_candidate,intent,rule_confidence,needs_manual_review,matched_patterns
2295683,2295685,2295684,2017-11-12T21:11:00+00:00,@AppleSupport mean the i turns to A ?,"@666587 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. Follow the steps here: https://t.co/80YRnjDFDk","customer: Dear @AppleSupport I’m going to need this aeiou situation fixed... like yesterday... Past annoying now... This phone cost too much to have a glitch like that for this long....
brand: @666587 Hello Nicole, we'd love to help if we can. Can you clarify what you mean by ""aeiou situation""?
customer: @AppleSupport mean the i turns to A ?",4,0,insufficient_information,0.0,True,
2295744,2295747,2295745,2017-11-12T21:05:31+00:00,Any1 with IPhone 8plus - does your phone go lock screen auto after the last update? I have to do it manually @AppleSupport,"@322954 We'd love to help with this. First, let's check your Auto-Lock setting in Settings &gt; Display &amp; Brightness. What's that set to?",customer: Any1 with IPhone 8plus - does your phone go lock screen auto after the last update? I have to do it manually @AppleSupport,4,0,app_software_issue,0.5,True,update\b
2295744,2295746,2295748,2017-11-12T22:04:28+00:00,@AppleSupport  https://t.co/q8nadfJ4ip,"@322954 Got it! Let's dig in deeper. To verify, your iPhone is running iOS 11.1.1, is that right? Have you restarted since you noticed this issue? Let us know in DM. https://t.co/GDrqU22YpT","customer: Any1 with IPhone 8plus - does your phone go lock screen auto after the last update? I have to do it manually @AppleSupport
brand: @322954 We'd love to help with this. First, let's check your Auto-Lock setting in Settings &gt; Display &amp; Brightness. What's that set to?
customer: @AppleSupport  https://t.co/q8nadfJ4ip",4,0,insufficient_information,0.0,True,
2295892,2295894,2295893,2017-11-12T21:02:00+00:00,@115858 @AppleSupport another Apple scam... https://t.co/EoSC7jnKbK,"@666616 Thanks for reaching out to us today! We can understand your concern when you receive an email like this, but rest assured this is definitely not from us. To learn more about these emails and how to report them, check this article here: https://t.co/LNMCdqt6fD",customer: @115858 @AppleSupport another Apple scam... https://t.co/EoSC7jnKbK,2,0,insufficient_information,0.0,True,
2295915,2295917,2295916,2017-11-12T20:59:36+00:00,Yo @AppleSupport how to I get my @188 events into my calendar on the iPhone 8? I have selected 'Facebook events' in the Calendars settings but I appears to only import some events?,"@563686 Let's look into this together. Which iOS version are you running on your iPhone 8? Send us a DM with that information, and we'll continue there. https://t.co/GDrqU22YpT",customer: Yo @AppleSupport how to I get my @188 events into my calendar on the iPhone 8? I have selected 'Facebook events' in the Calendars settings but I appears to only import some events?,2,0,insufficient_information,0.0,True,
2295922,2295925,2295923,2017-11-12T20:59:00+00:00,@115858 Can you fix this dumb question mark glitch thing please?,@187609 We have some great news. We've recently released iOS 11.1.1 which should address the autocorrect issue. You can read more here: https://t.co/xXaXeeSRt9,customer: @115858 Can you fix this dumb question mark glitch thing please?,4,0,app_software_issue,0.5,True,glitch
2295922,2295924,2295926,2017-11-12T22:30:34+00:00,@AppleSupport I just saw it literally minutes after I posted this. Thanks for acting so quickly lol,@187609 You're welcome! Feel free to reach out to us here if you have questions in the future.,"customer: @115858 Can you fix this dumb question mark glitch thing please?
brand: @187609 We have some great news. We've recently released iOS 11.1.1 which should address the autocorrect issue. You can read more here: https://t.co/xXaXeeSRt9
customer: @AppleSupport I just saw it literally minutes after I posted this. Thanks for acting so quickly lol",4,0,insufficient_information,0.0,True,
2296153,2296156,2296154,2017-11-12T21:27:00+00:00,"I just got this to my email @115858 @AppleSupport?!? Is this fraud?!? Feels like fraud, kinda looks like fraud?! https://t.co/pGXl7kEV6T",@666669 That does appear to be a phishing attempt. You can read more about how to identify and report those here: https://t.co/LNMCdqt6fD,"customer: I just got this to my email @115858 @AppleSupport?!? Is this fraud?!? Feels like fraud, kinda looks like fraud?! https://t.co/pGXl7kEV6T",3,0,insufficient_information,0.0,True,
2296190,2296192,2296191,2017-11-12T21:22:54+00:00,@AppleSupport WHY DID ALL OF MY PHOTOS FUCKING DISAPPEAR,@666678 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,customer: @AppleSupport WHY DID ALL OF MY PHOTOS FUCKING DISAPPEAR,2,0,insufficient_information,0.0,True,
2296209,2296211,2296210,2017-11-12T21:22:28+00:00,@AppleSupport iOS 11.1.1 causing maps to de-delete entries that I swiped to delete.,"@666682 Thanks for reaching out to us. We'd like to take a look into this with you. Please send us a DM with more details, and we'll get started. https://t.co/GDrqU22YpT",customer: @AppleSupport iOS 11.1.1 causing maps to de-delete entries that I swiped to delete.,2,0,app_software_issue,0.99,True,ios\b
2296218,2296220,2296219,2017-11-12T21:21:52+00:00,@115858 @AppleSupport ayo y’all need to fix this dumb ass “A box question mark” bullshit because now it’s changing into that when i say “I️t” now &amp; it’s pissing me off 😡,"@265026 Please update to the latest version of iOS, 11.1.1. This resolves the auto-correct issue. Remember to back up your device first.

How to update your iOS device: https://t.co/80YRnjDFDk
How to back up your iOS device: https://t.co/4f8hwT5to6",customer: @115858 @AppleSupport ayo y’all need to fix this dumb ass “A box question mark” bullshit because now it’s changing into that when i say “I️t” now &amp; it’s pissing me off 😡,2,0,general_information,0.99,True,question\b
2296245,2296247,2296246,2017-11-12T21:20:23+00:00,"@AppleSupport iphone battery showed some improvement after iOS 11.1 update but problem again started after updating a week ago
Only my system storage kept increasing with every new update but no improvement in performance, till how long this will go???","@604707 Hi there. Just so we're clear, you've updated to iOS 11.1.1, and are still having performance issues from your device? Please DM details, we'll meet you there to help. https://t.co/GDrqU22YpT","customer: @AppleSupport iphone battery showed some improvement after iOS 11.1 update but problem again started after updating a week ago
Only my system storage kept increasing with every new update but no improvement in performance, till how long this will go???",2,0,app_software_issue,0.6667,False,ios\b;update\b
2297035,2297037,2297036,2017-11-12T13:21:29+00:00,@115858 aren’t y’all the biggest company and have so many employees but y’all can’t even fix this I️ problem,@666859 We have some great news. We've recently released iOS 11.1.1 which should address the autocorrect issue. You can read more here: https://t.co/xXaXeeSRt9,customer: @115858 aren’t y’all the biggest company and have so many employees but y’all can’t even fix this I️ problem,2,0,insufficient_information,0.0,True,
2297289,2297291,2297290,2017-11-12T13:43:00+00:00,@666917 Also cannot wait till MY I’S ARE FIXED @AppleSupport GET IT TOGETHER,"@666916 We'd love to help!  This issue should be resolved with the 11.1.1 update.  Is your device currently running that version?  If not, please try updating to that (make sure to back up first, just in case) and let us know if the behavior continues.","customer: I️ seriously cannot wait to see sam smith. @666917
customer: @666916 u don’t even know
customer: @666917 Also cannot wait till MY I’S ARE FIXED @AppleSupport GET IT TOGETHER",4,0,insufficient_information,0.0,True,
2297319,2297321,2297320,2017-11-12T13:37:00+00:00,@AppleSupport this High Sierra upgrade has rendered my computer useless and now I can’t get back in touch with support! Grrrrr,@203399 Thanks for reaching out! We can understand wanting to get your computer back up and running again. Let us know what kind of issues you’re having with the computer in DM. We’ll continue working with you there. https://t.co/GDrqU22YpT,customer: @AppleSupport this High Sierra upgrade has rendered my computer useless and now I can’t get back in touch with support! Grrrrr,2,0,insufficient_information,0.0,True,
2297325,2297328,2297326,2017-11-12T13:36:00+00:00,"@115858 
@AppleSupport 
Why in the hell the word I️ is here like like can y’all fix this bug","@666926 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. Follow the steps here: https://t.co/80YRnjDFDk","customer: @115858 
@AppleSupport 
Why in the hell the word I️ is here like like can y’all fix this bug",4,0,app_software_issue,0.99,True,bug\b
2297325,2297327,2297329,2017-11-12T23:26:00+00:00,@AppleSupport Ok awesome thank you because that was getting on my nerves,@666926 You're welcome. We hope you have a great day.,"customer: @115858 
@AppleSupport 
Why in the hell the word I️ is here like like can y’all fix this bug
brand: @666926 We recently released an iOS update, 11.1.1, that contains a fix for autocorrect issues. Let’s be sure to back up your device prior to updating. Follow the steps here: https://t.co/80YRnjDFDk
customer: @AppleSupport Ok awesome thank you because that was getting on my nerves",4,0,insufficient_information,0.0,True,
2297331,2297333,2297332,2017-11-12T13:35:00+00:00,Why am I still seeing A ? Marks cuh @AppleSupport like this mad aggy,@666927 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,customer: Why am I still seeing A ? Marks cuh @AppleSupport like this mad aggy,2,0,insufficient_information,0.0,True,
2297347,2297350,2297348,2017-11-12T13:31:00+00:00,@AppleSupport so i updated my Mac OS to the new one and ever since then when I’m listening to music and FaceTiming and I hit the play button to pause the song the call goes off . Buttons been malfunctioning what’s this about ?,"@596017 We're happy to look into this with you. To clarify, which exact OS version did you update to? Also, does the call just end when you pause the song or does the FaceTime application crash?",customer: @AppleSupport so i updated my Mac OS to the new one and ever since then when I’m listening to music and FaceTiming and I hit the play button to pause the song the call goes off . Buttons been malfunctioning what’s this about ?,4,0,insufficient_information,0.0,True,
2297347,2297349,2297351,2017-11-12T19:54:00+00:00,"@AppleSupport I have the High Sierra version ! It doesn’t crash the application it just ends the call. Now if I don’t open iTunes i can’t forward or rewind a song, I have to be on the app then exit .. it’s just all malfunctioning",@596017 Got it. Let's go ahead and meet within DM here so we can look into this with you further: https://t.co/GDrqU22YpT,"customer: @AppleSupport so i updated my Mac OS to the new one and ever since then when I’m listening to music and FaceTiming and I hit the play button to pause the song the call goes off . Buttons been malfunctioning what’s this about ?
brand: @596017 We're happy to look into this with you. To clarify, which exact OS version did you update to? Also, does the call just end when you pause the song or does the FaceTime application crash?
customer: @AppleSupport I have the High Sierra version ! It doesn’t crash the application it just ends the call. Now if I don’t open iTunes i can’t forward or rewind a song, I have to be on the app then exit .. it’s just all malfunctioning",4,0,app_software_issue,0.99,False,app\b;itunes;crash
